Salesforce Table,Salesforce Column,Fivetran Table,Fivetran Column,Column Similarity
opportunity,hasopenactivity,opportunity,has_open_activity,1.0
opportunity,hasopportunitylineitem,opportunity,has_opportunity_line_item,1.0
opportunity,hasoverduetask,opportunity,has_overdue_task,1.0
opportunity,house_account__c,opportunity,house_account_c,1.0
opportunity,id,opportunity,id,1.0
opportunity,implementation_details__c,opportunity,implementation_details_c,1.0
opportunity,initial_call_date__c,opportunity,initial_call_date_c,1.0
opportunity,initial_call_notes__c,opportunity,initial_call_notes_c,1.0
opportunity,initial_interest__c,opportunity,initial_interest_c,1.0
opportunity,initial_new_business_arr__c,opportunity,initial_new_business_arr_c,1.0
opportunity,initial_renewal_arr__c,opportunity,initial_renewal_arr_c,1.0
opportunity,integration_error__c,opportunity,integration_error_c,1.0
opportunity,integration_indicator__c,opportunity,integration_indicator_c,1.0
opportunity,integration_status__c,opportunity,integration_status_c,1.0
opportunity,international_reseller__c,opportunity,international_reseller_c,1.0
opportunity,intitials__c,opportunity,intitials_c,1.0
opportunity,introduction_of_quote__c,opportunity,introduction_of_quote_c,1.0
opportunity,invoice_month__c,opportunity,invoice_month_c,1.0
opportunity,invoice_year__c,opportunity,invoice_year_c,1.0
opportunity,invoiced_date__c,opportunity,invoiced_date_c,1.0
opportunity,iqscore,opportunity,iq_score,1.0
opportunity,is_pd_resources_offered__c,opportunity,is_pd_resources_offered_c,1.0
opportunity,is_vrbypassed__c,opportunity,is_vrbypassed_c,1.0
opportunity,isclosed,opportunity,is_closed,1.0
opportunity,isdeleted,opportunity,is_deleted,1.0
opportunity,isprivate,opportunity,is_private,1.0
opportunity,iswon,opportunity,is_won,1.0
opportunity,jitterbit_fulfilled__c,opportunity,jitterbit_fulfilled_c,1.0
opportunity,key__c,opportunity,key_c,1.0
opportunity,last_activity_changed_date__c,opportunity,last_activity_changed_date_c,1.0
opportunity,last_activity_changed_date_plus_30__c,opportunity,last_activity_changed_date_plus_30_c,1.0
opportunity,lastactivitydate,opportunity,last_activity_date,1.0
opportunity,lastamountchangedhistoryid,opportunity,last_amount_changed_history_id,1.0
opportunity,lastclosedatechangedhistoryid,opportunity,last_close_date_changed_history_id,1.0
opportunity,lastmodifiedbyid,opportunity,last_modified_by_id,1.0
opportunity,lastmodifieddate,opportunity,last_modified_date,1.0
opportunity,lastreferenceddate,opportunity,last_referenced_date,1.0
opportunity,laststagechangedate,opportunity,last_stage_change_date,1.0
opportunity,lastvieweddate,opportunity,last_viewed_date,1.0
opportunity,leadsource,opportunity,lead_source,1.0
opportunity,learningsbxid__c,opportunity,learning_sbxid_c,1.0
opportunity,les_opp__c,opportunity,les_opp_c,1.0
opportunity,license_expiration_notice_date__c,opportunity,license_expiration_notice_date_c,1.0
opportunity,license_expiration_notice_stop_date__c,opportunity,license_expiration_notice_stop_date_c,1.0
opportunity,license_provisioned_date__c,opportunity,license_provisioned_date_c,1.0
opportunity,license_unenforced__c,opportunity,license_unenforced_c,1.0
opportunity,likelihood_of_win_back__c,opportunity,likelihood_of_win_back_c,1.0
opportunity,loss_notes__c,opportunity,loss_notes_c,1.0
opportunity,loss_reason__c,opportunity,loss_reason_c,1.0
opportunity,loss_renewal_category__c,opportunity,loss_renewal_category_c,1.0
opportunity,lost_reason__c,opportunity,lost_reason_c,1.0
opportunity,manager_notes__c,opportunity,manager_notes_c,1.0
opportunity,meddpicc_champion__c,opportunity,meddpicc_champion_c,1.0
opportunity,meddpicc_competion__c,opportunity,meddpicc_competion_c,1.0
opportunity,meddpicc_decision_criteria__c,opportunity,meddpicc_decision_criteria_c,1.0
opportunity,meddpicc_decision_process__c,opportunity,meddpicc_decision_process_c,1.0
opportunity,meddpicc_economic_buyer__c,opportunity,meddpicc_economic_buyer_c,1.0
opportunity,meddpicc_identify_the_pain__c,opportunity,meddpicc_identify_the_pain_c,1.0
opportunity,meddpicc_metrics__c,opportunity,meddpicc_metrics_c,1.0
opportunity,meddpicc_paper_process__c,opportunity,meddpicc_paper_process_c,1.0
opportunity,migrated__c,opportunity,migrated_c,1.0
opportunity,migrationtool__c,opportunity,migration_tool_c,1.0
opportunity,multi_year__c,opportunity,multi_year_c,1.0
opportunity,multi_year_arr__c,opportunity,multi_year_arr_c,1.0
opportunity,multi_year_discussed__c,opportunity,multi_year_discussed_c,1.0
opportunity,multi_year_order__c,opportunity,multi_year_order_c,1.0
opportunity,multi_year_orders__c,opportunity,multi_year_orders_c,1.0
opportunity,name,opportunity,name,1.0
opportunity,needs_analysis_conducted__c,opportunity,needs_analysis_conducted_c,1.0
opportunity,netsuite_id__c,opportunity,netsuite_id_c,1.0
opportunity,netsuite_link__c,opportunity,netsuite_link_c,1.0
opportunity,netsuite_order_num__c,opportunity,net_suite_order_num_c,1.0
opportunity,netsuite_orderid__c,opportunity,net_suite_order_id_c,1.0
opportunity,netsuite_sku__c,opportunity,netsuite_sku_c,1.0
opportunity,netsuite_transaction_number__c,opportunity,net_suite_transaction_number_c,1.0
opportunity,new_biz_arr_trigger__c,opportunity,new_biz_arr_trigger_c,1.0
opportunity,new_nrr__c,opportunity,new_nrr_c,1.0
opportunity,new_progressive_agreement__c,opportunity,new_progressive_agreement_c,1.0
opportunity,new_progressive_agreement_test__c,opportunity,new_progressive_agreement_test_c,1.0
opportunity,nextstep,opportunity,next_step,1.0
opportunity,nnarr__c,opportunity,nnarr_c,1.0
opportunity,no_integration_needed__c,opportunity,no_integration_needed_c,1.0
opportunity,no_of_accounts_in_hierarchy__c,opportunity,no_of_accounts_in_hierarchy_c,1.0
opportunity,notes_about_pilot__c,opportunity,notes_about_pilot_c,1.0
opportunity,nrr_renewal__c,opportunity,nrr_renewal_c,1.0
opportunity,number_of_buildings_from_sales__c,opportunity,number_of_buildings_from_sales_c,1.0
opportunity,number_of_primary_quotes__c,opportunity,number_of_primary_quotes_c,1.0
opportunity,number_of_products__c,opportunity,number_of_products_c,1.0
opportunity,number_of_schools__c,opportunity,number_of_schools_c,1.0
opportunity,number_of_students__c,opportunity,number_of_students_c,1.0
opportunity,odc_sent__c,opportunity,odc_sent_c,1.0
opportunity,of_months__c,opportunity,of_months_c,1.0
opportunity,of_schools_using__c,opportunity,of_schools_using_c,1.0
opportunity,old_probability__c,opportunity,old_probability_c,1.0
opportunity,old_stage__c,opportunity,old_stage_c,1.0
opportunity,open_primary_quote_number__c,opportunity,open_primary_quote_number_c,1.0
opportunity,opp_owner_manager__c,opportunity,opp_owner_manager_c,1.0
opportunity,opp_owner_manager_email__c,opportunity,opp_owner_manager_email_c,1.0
opportunity,opp_record_type__c,opportunity,opp_record_type_c,1.0
opportunity,opp_to_be_closed__c,opportunity,opp_to_be_closed_c,1.0
opportunity,opportunity_notes__c,opportunity,opportunity_notes_c,1.0
opportunity,opportunity_number__c,opportunity,opportunity_number_c,1.0
opportunity,opportunityscoreid,opportunity,opportunity_score_id,1.0
opportunity,order_processing_time__c,opportunity,order_processing_time_c,1.0
opportunity,order_unenforced__c,opportunity,order_unenforced_c,1.0
opportunity,original_close_date__c,opportunity,original_close_date_c,1.0
opportunity,original_new_business_arr__c,opportunity,original_new_business_arr_c,1.0
opportunity,original_opp_owner1__c,opportunity,original_opp_owner_1_c,1.0
opportunity,original_upsell_arr__c,opportunity,original_upsell_arr_c,1.0
opportunity,otc_email_sent__c,opportunity,otc_email_sent_c,1.0
opportunity,other__c,opportunity,other_c,1.0
opportunity,override_arr__c,opportunity,override_arr_c,1.0
opportunity,override_price_increase__c,opportunity,override_price_increase_c,1.0
opportunity,owner_closed_won__c,opportunity,owner_closed_won_c,1.0
opportunity,owner_email__c,opportunity,owner_email_c,1.0
opportunity,owner_open_pipeline__c,opportunity,owner_open_pipeline_c,1.0
opportunity,owner_quota__c,opportunity,owner_quota_c,1.0
opportunity,owner_role__c,opportunity,owner_role_c,1.0
opportunity,owner_s_manager_email__c,opportunity,owner_s_manager_email_c,1.0
opportunity,owner_sales_quota__c,opportunity,owner_sales_quota_c,1.0
opportunity,ownerid,opportunity,owner_id,1.0
opportunity,paid_date__c,opportunity,paid_date_c,1.0
opportunity,paid_month__c,opportunity,paid_month_c,1.0
opportunity,paid_year__c,opportunity,paid_year_c,1.0
opportunity,partner1__c,opportunity,partner_1_c,1.0
opportunity,partner__c,opportunity,partner_c,1.0
opportunity,partner_id__c,opportunity,partner_id_c,1.0
opportunity,payment_terms__c,opportunity,payment_terms_c,1.0
opportunity,pd_implementation_notes__c,opportunity,pd_implementation_notes_c,1.0
opportunity,pd_scheduled__c,opportunity,pd_scheduled_c,1.0
opportunity,pd_services__c,opportunity,pd_services_c,1.0
opportunity,pilot_outcome__c,opportunity,pilot_outcome_c,1.0
opportunity,pipe_bucket__c,opportunity,pipe_bucket_c,1.0
opportunity,pipeline_needed_to_hit_quota__c,opportunity,pipeline_needed_to_hit_quota_c,1.0
opportunity,placeholder__c,opportunity,placeholder_c,1.0
opportunity,platform_name__c,opportunity,platform_name_c,1.0
opportunity,po1__c,opportunity,po_1_c,1.0
opportunity,po_amount__c,opportunity,po_amount_c,1.0
opportunity,po_amount_matches_primary_quote_amount__c,opportunity,po_amount_matches_primary_quote_amount_c,1.0
opportunity,po_hold__c,opportunity,po_hold_c,1.0
opportunity,po_number__c,opportunity,po_number_c,1.0
opportunity,po_received__c,opportunity,po_received_c,1.0
opportunity,po_received_counter__c,opportunity,po_received_counter_c,1.0
opportunity,po_received_date__c,opportunity,po_received_date_c,1.0
opportunity,po_received_date_time__c,opportunity,po_received_date_time_c,1.0
opportunity,po_variance_explanation__c,opportunity,po_variance_explanation_c,1.0
opportunity,populate_partner__c,opportunity,populate_partner_c,1.0
opportunity,potential_amount__c,opportunity,potential_amount_c,1.0
opportunity,present_date__c,opportunity,present_date_c,1.0
opportunity,price_increase_arr__c,opportunity,price_increase_arr_c,1.0
opportunity,pricebook2id,opportunity,pricebook_2_id,1.0
opportunity,primary_contact_identified__c,opportunity,primary_contact_identified_c,1.0
opportunity,primary_quote_approved__c,opportunity,primary_quote_approved_c,1.0
opportunity,probability,opportunity,probability,1.0
opportunity,process_builder_opp__c,opportunity,process_builder_opp_c,1.0
opportunity,progressive_billing__c,opportunity,progressive_billing_c,1.0
opportunity,progressive_term__c,opportunity,progressive_term_c,1.0
opportunity,progressive_term_length__c,opportunity,progressive_term_length_c,1.0
opportunity,propose_date__c,opportunity,propose_date_c,1.0
opportunity,prospect_goals_for_pilot__c,opportunity,prospect_goals_for_pilot_c,1.0
opportunity,purchase_level__c,opportunity,purchase_level_c,1.0
opportunity,purchase_level_number__c,opportunity,purchase_level_number_c,1.0
opportunity,purchase_order_num__c,opportunity,purchase_order_num_c,1.0
opportunity,purchasing_process__c,opportunity,purchasing_process_c,1.0
opportunity,pushcount,opportunity,push_count,1.0
opportunity,pushed_out__c,opportunity,pushed_out_c,1.0
opportunity,python_1_licenses__c,opportunity,python_1_licenses_c,1.0
opportunity,python_2_licenses__c,opportunity,python_2_licenses_c,1.0
opportunity,qualified_date__c,opportunity,qualified_date_c,1.0
opportunity,quota__c,opportunity,quota_c,1.0
opportunity,quote_contract_type__c,opportunity,quote_contract_type_c,1.0
opportunity,quote_created_date__c,opportunity,quote_created_date_c,1.0
opportunity,quote_expiry_date__c,opportunity,quote_expiry_date_c,1.0
opportunity,quote_list_amount__c,opportunity,quote_list_amount_c,1.0
opportunity,quote_name__c,opportunity,quote_name_c,1.0
opportunity,quote_notes__c,opportunity,quote_notes_c,1.0
opportunity,quote_start_date__c,opportunity,quote_start_date_c,1.0
opportunity,quote_synced__c,opportunity,quote_synced_c,1.0
opportunity,quote_total_discount__c,opportunity,quote_total_discount_c,1.0
opportunity,rai__c,opportunity,rai_c,1.0
opportunity,readyforintegration__c,opportunity,readyfor_integration_c,1.0
opportunity,reason_for_rejection__c,opportunity,reason_for_rejection_c,1.0
opportunity,rebuilt_during_migration__c,opportunity,rebuilt_during_migration_c,1.0
opportunity,recordtypeid,opportunity,record_type_id,1.0
opportunity,references_provided__c,opportunity,references_provided_c,1.0
opportunity,reject_counter__c,opportunity,reject_counter_c,1.0
opportunity,remaining_quota__c,opportunity,remaining_quota_c,1.0
opportunity,renewable_revenue__c,opportunity,renewable_revenue_c,1.0
opportunity,renewal_at_79__c,opportunity,renewal_at_79_c,1.0
opportunity,renewal_biz_trigger__c,opportunity,renewal_biz_trigger_c,1.0
opportunity,renewal_opportunity__c,opportunity,renewal_opportunity_c,1.0
opportunity,renewal_owner_email__c,opportunity,renewal_owner_email_c,1.0
opportunity,renewal_risk__c,opportunity,renewal_risk_c,1.0
opportunity,rep_says_go__c,opportunity,rep_says_go_c,1.0
opportunity,reseller_class_for_les__c,opportunity,reseller_class_for_les_c,1.0
opportunity,risk_identified__c,opportunity,risk_identified_c,1.0
opportunity,risk_opportunity__c,opportunity,risk_opportunity_c,1.0
opportunity,roi_analysis_completed__c,opportunity,roi_analysis_completed_c,1.0
opportunity,running_user_for_reporting__c,opportunity,running_user_for_reporting_c,1.0
opportunity,sales_forecast__c,opportunity,sales_forecast_c,1.0
opportunity,sales_status__c,opportunity,sales_status_c,1.0
opportunity,sales_support_email__c,opportunity,sales_support_email_c,1.0
opportunity,sales_support_rep__c,opportunity,sales_support_rep_c,1.0
opportunity,sbqq__amendedcontract__c,opportunity,sbqq_amended_contract_c,1.0
opportunity,sbqq__contracted__c,opportunity,sbqq_contracted_c,1.0
opportunity,sbqq__createcontractedprices__c,opportunity,sbqq_create_contracted_prices_c,1.0
opportunity,sbqq__ordered__c,opportunity,sbqq_ordered_c,1.0
opportunity,sbqq__ordergroupid__c,opportunity,sbqq_order_group_id_c,1.0
opportunity,sbqq__primaryquote__c,opportunity,sbqq_primary_quote_c,1.0
opportunity,sbqq__quotepricebookid__c,opportunity,sbqq_quote_pricebook_id_c,1.0
opportunity,sbqq__renewal__c,opportunity,sbqq_renewal_c,1.0
opportunity,sbqq__renewedcontract__c,opportunity,sbqq_renewed_contract_c,1.0
opportunity,school_list__c,opportunity,school_list_c,1.0
opportunity,school_year__c,opportunity,school_year_c,1.0
opportunity,schools_with_licenses__c,opportunity,schools_with_licenses_c,1.0
opportunity,second_call_date__c,opportunity,second_call_date_c,1.0
opportunity,second_call_notes__c,opportunity,second_call_notes_c,1.0
opportunity,secret__c,opportunity,secret_c,1.0
opportunity,send_odc__c,opportunity,send_odc_c,1.0
opportunity,service_level_for_opp__c,opportunity,service_level_for_opp_c,1.0
opportunity,set_initial_new_biz_arr_amount__c,opportunity,set_initial_new_biz_arr_amount_c,1.0
opportunity,set_up_for_processing__c,opportunity,set_up_for_processing_c,1.0
opportunity,shipping_addressee__c,opportunity,shipping_addressee_c,1.0
opportunity,shipping_attn__c,opportunity,shipping_attn_c,1.0
opportunity,shipping_city__c,opportunity,shipping_city_c,1.0
opportunity,shipping_country__c,opportunity,shipping_country_c,1.0
opportunity,shipping_state__c,opportunity,shipping_state_c,1.0
opportunity,shipping_street__c,opportunity,shipping_street_c,1.0
opportunity,shipping_zipcode__c,opportunity,shipping_zipcode_c,1.0
opportunity,sku__c,opportunity,sku_c,1.0
opportunity,source_opp_arr__c,opportunity,source_opp_arr_c,1.0
opportunity,spring_promo__c,opportunity,spring_promo_c,1.0
opportunity,stagename,opportunity,stage_name,1.0
opportunity,stakeholder_demo_date__c,opportunity,stakeholder_demo_date_c,1.0
opportunity,stakeholders_confirmed__c,opportunity,stakeholders_confirmed_c,1.0
opportunity,start_date__c,opportunity,start_date_c,1.0
opportunity,startdate__c,opportunity,start_date_c,1.0
opportunity,state_process_builder__c,opportunity,state_process_builder_c,1.0
opportunity,students_with_licenses__c,opportunity,students_with_licenses_c,1.0
opportunity,subscription_end_date__c,opportunity,subscription_end_date_c,1.0
opportunity,subscription_start_date__c,opportunity,subscription_start_date_c,1.0
